title,price,link,id,review
FTL: Faster Than Light,$3.49,https://store.steampowered.com/app/212680/FTL_Faster_Than_Light/?snr=1_7_7_2300_150_9,212680,positive
Townscaper,$2.39,https://store.steampowered.com/app/1291340/Townscaper/?snr=1_7_7_2300_150_9,1291340,positive
Whiskerwood,$19.49,https://store.steampowered.com/app/2489330/Whiskerwood/?snr=1_7_7_2300_150_9,2489330,positive
Storyteller,$7.49,https://store.steampowered.com/app/1624540/Storyteller/?snr=1_7_7_2300_150_9,1624540,positive
My Time at Portia,$5.99,https://store.steampowered.com/app/666140/My_Time_at_Portia/?snr=1_7_7_2300_150_9,666140,positive
Breathedge,$2.49,https://store.steampowered.com/app/738520/Breathedge/?snr=1_7_7_2300_150_9,738520,positive
Fabledom,$8.39,https://store.steampowered.com/app/1651560/Fabledom/?snr=1_7_7_2300_150_9,1651560,positive
Intravenous 2,$10.99,https://store.steampowered.com/app/2608270/Intravenous_2/?snr=1_7_7_2300_150_9,2608270,positive
Interdimensional Vending Machine,$3.99,https://store.steampowered.com/app/3857430/Interdimensional_Vending_Machine/?snr=1_7_7_2300_150_9,3857430,positive
RollerCoaster Tycoon® Classic,$4.99,https://store.steampowered.com/app/683900/RollerCoaster_Tycoon_Classic/?snr=1_7_7_2300_150_9,683900,positive
GUNDAM BREAKER 4,$35.99,https://store.steampowered.com/app/1672500/GUNDAM_BREAKER_4/?snr=1_7_7_2300_150_9,1672500,positive
Mortal Online 2,$19.99,https://store.steampowered.com/app/1170950/Mortal_Online_2/?snr=1_7_7_2300_150_9,1170950,mixed
Riven,$20.99,https://store.steampowered.com/app/1712350/Riven/?snr=1_7_7_2300_150_9,1712350,positive
Talisman: Digital Classic Edition,$1.74,https://store.steampowered.com/app/247000/Talisman_Digital_Classic_Edition/?snr=1_7_7_2300_150_9,247000,positive
Ni no Kuni Wrath of the White Witch™ Remastered,$7.49,https://store.steampowered.com/app/798460/Ni_no_Kuni_Wrath_of_the_White_Witch_Remastered/?snr=1_7_7_2300_150_9,798460,positive
PIT OF GOBLIN,$1.79,https://store.steampowered.com/app/3253530/PIT_OF_GOBLIN/?snr=1_7_7_2300_150_9,3253530,positive
The House of Tesla: Definitive Edition,$17.49,https://store.steampowered.com/app/2738230/The_House_of_Tesla_Definitive_Edition/?snr=1_7_7_2300_150_9,2738230,positive
Fate/stay night REMASTERED,$20.99,https://store.steampowered.com/app/2396980/Fatestay_night_REMASTERED/?snr=1_7_7_2300_150_9,2396980,positive
Yet Another Zombie Survivors,$7.49,https://store.steampowered.com/app/2163330/Yet_Another_Zombie_Survivors/?snr=1_7_7_2300_150_9,2163330,positive
THE KING OF FIGHTERS XIV STEAM EDITION,$11.24,https://store.steampowered.com/app/571260/THE_KING_OF_FIGHTERS_XIV_STEAM_EDITION/?snr=1_7_7_2300_150_9,571260,positive
Stronghold Crusader 2,$3.99,https://store.steampowered.com/app/232890/Stronghold_Crusader_2/?snr=1_7_7_2300_150_9,232890,mixed
Harold Halibut,$9.79,https://store.steampowered.com/app/924750/Harold_Halibut/?snr=1_7_7_2300_150_9,924750,positive
MY HERO ACADEMIA: All’s Justice,$35.99,https://store.steampowered.com/app/2362050/MY_HERO_ACADEMIA_Alls_Justice/?snr=1_7_7_2300_150_9,2362050,mixed
Journey,$3.74,https://store.steampowered.com/app/638230/Journey/?snr=1_7_7_2300_150_9,638230,positive
Gladio Mori,$10.36,https://store.steampowered.com/app/2689120/Gladio_Mori/?snr=1_7_7_2300_150_9,2689120,positive
Ghost Keeper,$7.63,https://store.steampowered.com/app/2708880/Ghost_Keeper/?snr=1_7_7_2300_150_9,2708880,positive
Arizona Sunshine® VR 2,$14.99,https://store.steampowered.com/app/1540210/Arizona_Sunshine_VR_2/?snr=1_7_7_2300_150_9,1540210,positive
New Cycle,$14.99,https://store.steampowered.com/app/2198510/New_Cycle/?snr=1_7_7_2300_150_9,2198510,positive
Clue/Cluedo: Classic Edition,$4.24,https://store.steampowered.com/app/794800/ClueCluedo_Classic_Edition/?snr=1_7_7_2300_150_9,794800,positive
SNK HEROINES Tag Team Frenzy,$7.49,https://store.steampowered.com/app/794580/SNK_HEROINES_Tag_Team_Frenzy/?snr=1_7_7_2300_150_9,794580,positive
Myst,$20.99,https://store.steampowered.com/app/1255560/Myst/?snr=1_7_7_2300_150_9,1255560,positive
A Plague Tale Bundle,$20.99,https://store.steampowered.com/sub/802975/?snr=1_7_7_2300_150_9,"752590,1182900",positive
Survive the Nights,$4.99,https://store.steampowered.com/app/541300/Survive_the_Nights/?snr=1_7_7_2300_150_9,541300,mixed
Valkyria Chronicles 4 Complete Edition,$9.99,https://store.steampowered.com/app/790820/Valkyria_Chronicles_4_Complete_Edition/?snr=1_7_7_2300_150_9,790820,positive
Battlefleet Gothic: Armada 2,$3.99,https://store.steampowered.com/app/573100/Battlefleet_Gothic_Armada_2/?snr=1_7_7_2300_150_9,573100,positive
Legionbound,$7.99,https://store.steampowered.com/app/4283360/Legionbound/?snr=1_7_7_2300_150_9,4283360,positive
Requiem of Reuinis,$10.19,https://store.steampowered.com/app/3371260/Requiem_of_Reuinis/?snr=1_7_7_2300_150_9,3371260,positive
The Binding of Isaac,$1.49,https://store.steampowered.com/app/113200/The_Binding_of_Isaac/?snr=1_7_7_2300_150_9,113200,positive
Teenage Mutant Ninja Turtles: The Cowabunga Collection,$15.99,https://store.steampowered.com/app/1659600/Teenage_Mutant_Ninja_Turtles_The_Cowabunga_Collection/?snr=1_7_7_2300_150_9,1659600,positive
KAZ,$5.94,https://store.steampowered.com/app/3633760/KAZ/?snr=1_7_7_2300_150_9,3633760,positive
Escape Academy,$4.99,https://store.steampowered.com/app/1812090/Escape_Academy/?snr=1_7_7_2300_150_9,1812090,positive
Goat Simulator: Remastered,$10.19,https://store.steampowered.com/app/1762930/Goat_Simulator_Remastered/?snr=1_7_7_2300_150_9,1762930,positive
SAMURAI SHODOWN NEOGEO COLLECTION,$5.99,https://store.steampowered.com/app/999660/SAMURAI_SHODOWN_NEOGEO_COLLECTION/?snr=1_7_7_2300_150_10,999660,positive
The Forgotten City,$6.24,https://store.steampowered.com/app/874260/The_Forgotten_City/?snr=1_7_7_2300_150_10,874260,positive
PAW Patrol World,$7.99,https://store.steampowered.com/app/1952520/PAW_Patrol_World/?snr=1_7_7_2300_150_10,1952520,positive
GOD EATER 3,$5.99,https://store.steampowered.com/app/899440/GOD_EATER_3/?snr=1_7_7_2300_150_10,899440,positive
Squirrel with a Gun,$5.99,https://store.steampowered.com/app/2067050/Squirrel_with_a_Gun/?snr=1_7_7_2300_150_10,2067050,positive
Justin Wack and the Big Time Hack,$1.99,https://store.steampowered.com/app/1131670/Justin_Wack_and_the_Big_Time_Hack/?snr=1_7_7_2300_150_10,1131670,positive
Dark Deity 2,$14.99,https://store.steampowered.com/app/2446600/Dark_Deity_2/?snr=1_7_7_2300_150_10,2446600,positive
Liftoff®: Micro Drones,$12.79,https://store.steampowered.com/app/1432320/Liftoff_Micro_Drones/?snr=1_7_7_2300_150_10,1432320,positive
PANICORE,$6.69,https://store.steampowered.com/app/2695940/PANICORE/?snr=1_7_7_2300_150_10,2695940,positive
Ticket to Ride®,$5.99,https://store.steampowered.com/app/2477010/Ticket_to_Ride/?snr=1_7_7_2300_150_10,2477010,mixed
Flotsam,$12.49,https://store.steampowered.com/app/821250/Flotsam/?snr=1_7_7_2300_150_10,821250,positive
Trine 4: The Nightmare Prince,$5.99,https://store.steampowered.com/app/690640/Trine_4_The_Nightmare_Prince/?snr=1_7_7_2300_150_10,690640,positive
Clanfolk,$14.99,https://store.steampowered.com/app/1700870/Clanfolk/?snr=1_7_7_2300_150_10,1700870,positive
EDENS ZERO,$35.99,https://store.steampowered.com/app/3125750/EDENS_ZERO/?snr=1_7_7_2300_150_10,3125750,positive
Wabisabi SushiDerby,$4.49,https://store.steampowered.com/app/4113050/Wabisabi_SushiDerby/?snr=1_7_7_2300_150_10,4113050,positive
Teeto,$14.39,https://store.steampowered.com/app/2783370/Teeto/?snr=1_7_7_2300_150_10,2783370,positive
Lorelei and the Laser Eyes,$12.49,https://store.steampowered.com/app/2008920/Lorelei_and_the_Laser_Eyes/?snr=1_7_7_2300_150_10,2008920,positive
DRAGON BALL XENOVERSE,$6.49,https://store.steampowered.com/app/323470/DRAGON_BALL_XENOVERSE/?snr=1_7_7_2300_150_10,323470,positive
Gorogoa,$3.74,https://store.steampowered.com/app/557600/Gorogoa/?snr=1_7_7_2300_150_10,557600,positive
Rising Storm 2: Vietnam,$2.49,https://store.steampowered.com/app/418460/Rising_Storm_2_Vietnam/?snr=1_7_7_2300_150_10,418460,positive
Roots of Pacha,$14.99,https://store.steampowered.com/app/1245560/Roots_of_Pacha/?snr=1_7_7_2300_150_10,1245560,positive
I Am Your Beast,$12.99,https://store.steampowered.com/app/1876590/I_Am_Your_Beast/?snr=1_7_7_2300_150_10,1876590,positive
Mixtape,$17.99,https://store.steampowered.com/app/2582320/Mixtape/?snr=1_7_7_2300_150_10,2582320,positive
We Were Here Too,$1.99,https://store.steampowered.com/app/677160/We_Were_Here_Too/?snr=1_7_7_2300_150_10,677160,positive
Torchlight II,$3.99,https://store.steampowered.com/app/200710/Torchlight_II/?snr=1_7_7_2300_150_10,200710,positive
RollerCoaster Tycoon® 2: Triple Thrill Pack,$2.49,https://store.steampowered.com/app/285330/RollerCoaster_Tycoon_2_Triple_Thrill_Pack/?snr=1_7_7_2300_150_10,285330,positive
Goblin Camp,$11.99,https://store.steampowered.com/app/2431980/Goblin_Camp/?snr=1_7_7_2300_150_10,2431980,positive
art of rally,$12.49,https://store.steampowered.com/app/550320/art_of_rally/?snr=1_7_7_2300_150_10,550320,positive
Tails of Iron,$2.99,https://store.steampowered.com/app/1283410/Tails_of_Iron/?snr=1_7_7_2300_150_10,1283410,positive
Jusant,$9.99,https://store.steampowered.com/app/1977170/Jusant/?snr=1_7_7_2300_150_10,1977170,positive
Dead Rising® 2,$4.99,https://store.steampowered.com/app/45740/Dead_Rising_2/?snr=1_7_7_2300_150_10,45740,positive
A Game About Feeding A Black Hole,$4.19,https://store.steampowered.com/app/3694480/A_Game_About_Feeding_A_Black_Hole/?snr=1_7_7_2300_150_10,3694480,positive
Contra: Operation Galuga,$19.99,https://store.steampowered.com/app/2235020/Contra_Operation_Galuga/?snr=1_7_7_2300_150_10,2235020,positive
Monster Hunter Stories 2: Wings of Ruin,$14.79,https://store.steampowered.com/app/1277400/Monster_Hunter_Stories_2_Wings_of_Ruin/?snr=1_7_7_2300_150_10,1277400,positive
Umamusume: Pretty Derby - Party Dash,$13.49,https://store.steampowered.com/app/2313020/Umamusume_Pretty_Derby__Party_Dash/?snr=1_7_7_2300_150_10,2313020,positive
Torchlight III,$5.99,https://store.steampowered.com/app/1030210/Torchlight_III/?snr=1_7_7_2300_150_10,1030210,mixed
FRONT MISSION 3: Remake,$19.58,https://store.steampowered.com/app/3795900/FRONT_MISSION_3_Remake/?snr=1_7_7_2300_150_10,3795900,positive
Exploding Kittens® 2,$4.37,https://store.steampowered.com/app/2999030/Exploding_Kittens_2/?snr=1_7_7_2300_150_10,2999030,positive
THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,$2.24,https://store.steampowered.com/app/222420/THE_KING_OF_FIGHTERS_98_ULTIMATE_MATCH_FINAL_EDITION/?snr=1_7_7_2300_150_10,222420,positive
Gimmick! 2,$1.99,https://store.steampowered.com/app/2994880/Gimmick_2/?snr=1_7_7_2300_150_10,2994880,positive
Vanquish,$5.99,https://store.steampowered.com/app/460810/Vanquish/?snr=1_7_7_2300_150_10,460810,positive
Call of Cthulhu®,$2.99,https://store.steampowered.com/app/399810/Call_of_Cthulhu/?snr=1_7_7_2300_150_10,399810,positive
Digimon Survive,$9.59,https://store.steampowered.com/app/871980/Digimon_Survive/?snr=1_7_7_2300_150_10,871980,positive
Wobbledogs,$4.99,https://store.steampowered.com/app/1424330/Wobbledogs/?snr=1_7_7_2300_150_10,1424330,positive
Gecko Gods,$15.99,https://store.steampowered.com/app/1290760/Gecko_Gods/?snr=1_7_7_2300_150_10,1290760,positive
Outhold,$4.89,https://store.steampowered.com/app/3767740/Outhold/?snr=1_7_7_2300_150_10,3767740,positive
Turok 3: Shadow of Oblivion Remastered,$10.49,https://store.steampowered.com/app/1996770/Turok_3_Shadow_of_Oblivion_Remastered/?snr=1_7_7_2300_150_10,1996770,positive
Super Meat Boy,$2.24,https://store.steampowered.com/app/40800/Super_Meat_Boy/?snr=1_7_7_2300_150_10,40800,positive
Smash Hit Museum,$3.84,https://store.steampowered.com/app/4182480/Smash_Hit_Museum/?snr=1_7_7_2300_150_10,4182480,positive
Among Us 3D,$5.99,https://store.steampowered.com/app/3168600/Among_Us_3D/?snr=1_7_7_2300_150_10,3168600,positive
Hatred,$1.19,https://store.steampowered.com/app/341940/Hatred/?snr=1_7_7_2300_150_11,341940,positive
Isonzo,$5.99,https://store.steampowered.com/app/1556790/Isonzo/?snr=1_7_7_2300_150_11,1556790,positive
"Warhammer 40,000: Space Marine - Master Crafted Edition",$9.99,https://store.steampowered.com/app/3169520/Warhammer_40000_Space_Marine__Master_Crafted_Edition/?snr=1_7_7_2300_150_11,3169520,mixed
Raiders of Blackveil,$15.99,https://store.steampowered.com/app/3352240/Raiders_of_Blackveil/?snr=1_7_7_2300_150_11,3352240,mixed
Symphony of War: The Nephilim Saga,$6.99,https://store.steampowered.com/app/1488200/Symphony_of_War_The_Nephilim_Saga/?snr=1_7_7_2300_150_11,1488200,positive
Wargroove,$7.99,https://store.steampowered.com/app/607050/Wargroove/?snr=1_7_7_2300_150_11,607050,positive
Cossacks 3,$6.79,https://store.steampowered.com/app/333420/Cossacks_3/?snr=1_7_7_2300_150_11,333420,positive
"I Have No Mouth, and I Must Scream",$2.49,https://store.steampowered.com/app/245390/I_Have_No_Mouth_and_I_Must_Scream/?snr=1_7_7_2300_150_11,245390,positive
Rebel Inc: Escalation,$4.49,https://store.steampowered.com/app/1088790/Rebel_Inc_Escalation/?snr=1_7_7_2300_150_11,1088790,positive
Starcom: Unknown Space,$12.49,https://store.steampowered.com/app/1750770/Starcom_Unknown_Space/?snr=1_7_7_2300_150_11,1750770,positive
Rising Front,$9.59,https://store.steampowered.com/app/1560250/Rising_Front/?snr=1_7_7_2300_150_11,1560250,positive
They Are Billions,$26.99,https://store.steampowered.com/app/644930/They_Are_Billions/?snr=1_7_7_2300_150_11,644930,positive
DRAGONBALL XENOVERSE Bundle Edition,$6.49,https://store.steampowered.com/sub/59191/?snr=1_7_7_2300_150_11,"323470,344461,344462,344463",positive
INMOST,$4.49,https://store.steampowered.com/app/938560/INMOST/?snr=1_7_7_2300_150_11,938560,positive
Metro Awakening,$17.99,https://store.steampowered.com/app/2669410/Metro_Awakening/?snr=1_7_7_2300_150_11,2669410,positive
Double Dragon Gaiden: Rise Of The Dragons,$6.24,https://store.steampowered.com/app/1967260/Double_Dragon_Gaiden_Rise_Of_The_Dragons/?snr=1_7_7_2300_150_11,1967260,positive
Sable,$6.24,https://store.steampowered.com/app/757310/Sable/?snr=1_7_7_2300_150_11,757310,positive
Silan: Monster Girl Master!,$7.19,https://store.steampowered.com/app/4293110/Silan_Monster_Girl_Master/?snr=1_7_7_2300_150_11,4293110,positive
Dead Rising 4,$5.99,https://store.steampowered.com/app/543460/Dead_Rising_4/?snr=1_7_7_2300_150_11,543460,mixed
Tennis Elbow 4,$23.99,https://store.steampowered.com/app/760640/Tennis_Elbow_4/?snr=1_7_7_2300_150_11,760640,positive
Backseat Drivers,$6.99,https://store.steampowered.com/app/3558400/Backseat_Drivers/?snr=1_7_7_2300_150_11,3558400,positive
Shadows: Awakening,$2.99,https://store.steampowered.com/app/585450/Shadows_Awakening/?snr=1_7_7_2300_150_11,585450,positive
MULLET MADJACK,$12.99,https://store.steampowered.com/app/2111190/MULLET_MADJACK/?snr=1_7_7_2300_150_11,2111190,positive
Moss II VR,$9.99,https://store.steampowered.com/app/2059670/Moss_II_VR/?snr=1_7_7_2300_150_11,2059670,positive
Sniper Ghost Warrior Contracts,$2.99,https://store.steampowered.com/app/973580/Sniper_Ghost_Warrior_Contracts/?snr=1_7_7_2300_150_11,973580,positive
The Last Campfire,$1.49,https://store.steampowered.com/app/990630/The_Last_Campfire/?snr=1_7_7_2300_150_11,990630,positive
Castlevania Anniversary Collection,$7.99,https://store.steampowered.com/app/1018010/Castlevania_Anniversary_Collection/?snr=1_7_7_2300_150_11,1018010,positive
Final Sentence,$6.49,https://store.steampowered.com/app/2413950/Final_Sentence/?snr=1_7_7_2300_150_11,2413950,positive
SUPER BOMBERMAN COLLECTION,$15.99,https://store.steampowered.com/app/3756010/SUPER_BOMBERMAN_COLLECTION/?snr=1_7_7_2300_150_11,3756010,positive
Bubsy 4D,$14.99,https://store.steampowered.com/app/3237970/Bubsy_4D/?snr=1_7_7_2300_150_11,3237970,positive
Wild Woods,$4.94,https://store.steampowered.com/app/1975580/Wild_Woods/?snr=1_7_7_2300_150_11,1975580,positive
The Crimson Maid,$13.49,https://store.steampowered.com/app/2695260/The_Crimson_Maid/?snr=1_7_7_2300_150_11,2695260,positive
Erenshor,$16.99,https://store.steampowered.com/app/2382520/Erenshor/?snr=1_7_7_2300_150_11,2382520,positive
Mall Simulator,$9.09,https://store.steampowered.com/app/3180150/Mall_Simulator/?snr=1_7_7_2300_150_11,3180150,positive
Cabernet,$13.99,https://store.steampowered.com/app/2401410/Cabernet/?snr=1_7_7_2300_150_11,2401410,positive
Yet Another Incremental Game (but this time about coding),$7.03,https://store.steampowered.com/app/3729810/Yet_Another_Incremental_Game_but_this_time_about_coding/?snr=1_7_7_2300_150_11,3729810,positive
Restaurats,$13.93,https://store.steampowered.com/app/2870920/Restaurats/?snr=1_7_7_2300_150_11,2870920,positive
Cataclismo,$14.99,https://store.steampowered.com/app/1422440/Cataclismo/?snr=1_7_7_2300_150_11,1422440,positive
UnLoop,$14.39,https://store.steampowered.com/app/2672470/UnLoop/?snr=1_7_7_2300_150_11,2672470,positive
Dealer's Life Legend,$10.49,https://store.steampowered.com/app/2185030/Dealers_Life_Legend/?snr=1_7_7_2300_150_11,2185030,positive
Shadow Tactics: Blades of the Shogun,$3.99,https://store.steampowered.com/app/418240/Shadow_Tactics_Blades_of_the_Shogun/?snr=1_7_7_2300_150_11,418240,positive
Chest Buster,$4.24,https://store.steampowered.com/app/4624560/Chest_Buster/?snr=1_7_7_2300_150_11,4624560,positive
Sticky Business,$4.99,https://store.steampowered.com/app/2303350/Sticky_Business/?snr=1_7_7_2300_150_11,2303350,positive
Dead Island: Riptide Definitive Edition,$1.99,https://store.steampowered.com/app/383180/Dead_Island_Riptide_Definitive_Edition/?snr=1_7_7_2300_150_11,383180,positive
TIEBREAK – GRAND SLAM EDITION,$29.99,https://store.steampowered.com/app/2264340/TIEBREAK__GRAND_SLAM_EDITION/?snr=1_7_7_2300_150_11,2264340,positive
Celestial Return,$11.99,https://store.steampowered.com/app/2704090/Celestial_Return/?snr=1_7_7_2300_150_11,2704090,positive
Colonies of The Remnant,$11.19,https://store.steampowered.com/app/2872600/Colonies_of_The_Remnant/?snr=1_7_7_2300_150_11,2872600,negative
Fate/hollow ataraxia REMASTERED,$20.99,https://store.steampowered.com/app/2396990/Fatehollow_ataraxia_REMASTERED/?snr=1_7_7_2300_150_11,2396990,positive
Mortal Sin,$16.99,https://store.steampowered.com/app/1494810/Mortal_Sin/?snr=1_7_7_2300_150_11,1494810,positive
Warp to Sector One,$10.31,https://store.steampowered.com/app/4382310/Warp_to_Sector_One/?snr=1_7_7_2300_150_11,4382310,positive
Myth of Empires,$7.49,https://store.steampowered.com/app/1371580/Myth_of_Empires/?snr=1_7_7_2300_150_12,1371580,positive
Factory Town,$4.99,https://store.steampowered.com/app/860890/Factory_Town/?snr=1_7_7_2300_150_12,860890,positive
Urbek City Builder,$2.84,https://store.steampowered.com/app/1411740/Urbek_City_Builder/?snr=1_7_7_2300_150_12,1411740,positive
GEX Trilogy,$11.99,https://store.steampowered.com/app/3183970/GEX_Trilogy/?snr=1_7_7_2300_150_12,3183970,positive
Captain Tsubasa: Rise of New Champions,$9.59,https://store.steampowered.com/app/1163550/Captain_Tsubasa_Rise_of_New_Champions/?snr=1_7_7_2300_150_12,1163550,positive
Remember Me,$2.99,https://store.steampowered.com/app/228300/Remember_Me/?snr=1_7_7_2300_150_12,228300,positive
TT Isle of Man: Ride on the Edge 2,$2.99,https://store.steampowered.com/app/1082180/TT_Isle_of_Man_Ride_on_the_Edge_2/?snr=1_7_7_2300_150_12,1082180,positive
AETHUS,$15.99,https://store.steampowered.com/app/2541530/AETHUS/?snr=1_7_7_2300_150_12,2541530,positive
All Hail the Orb,$4.89,https://store.steampowered.com/app/4262310/_All_Hail_the_Orb/?snr=1_7_7_2300_150_12,4262310,positive
SCARLET NEXUS,$14.39,https://store.steampowered.com/app/775500/SCARLET_NEXUS/?snr=1_7_7_2300_150_12,775500,positive
We Need To Go Deeper,$3.99,https://store.steampowered.com/app/307110/We_Need_To_Go_Deeper/?snr=1_7_7_2300_150_12,307110,positive
Last Man Sitting,$2.49,https://store.steampowered.com/app/774291/Last_Man_Sitting/?snr=1_7_7_2300_150_12,774291,positive
Chef RPG,$15.99,https://store.steampowered.com/app/1796790/Chef_RPG/?snr=1_7_7_2300_150_12,1796790,positive
In Sink: A Co-op Escape Adventure,$5.99,https://store.steampowered.com/app/1858650/In_Sink_A_Coop_Escape_Adventure/?snr=1_7_7_2300_150_12,1858650,positive
Citadelum,$12.49,https://store.steampowered.com/app/2603020/Citadelum/?snr=1_7_7_2300_150_12,2603020,positive
Galaxy Burger,$5.87,https://store.steampowered.com/app/2749770/Galaxy_Burger/?snr=1_7_7_2300_150_12,2749770,positive
Double Dragon Revive,$19.94,https://store.steampowered.com/app/3012220/Double_Dragon_Revive/?snr=1_7_7_2300_150_12,3012220,mixed
Let Them Trade,$8.99,https://store.steampowered.com/app/1313290/Let_Them_Trade/?snr=1_7_7_2300_150_12,1313290,positive
Bramble: The Mountain King,$5.99,https://store.steampowered.com/app/1623940/Bramble_The_Mountain_King/?snr=1_7_7_2300_150_12,1623940,positive
Sherlock Holmes: Crimes and Punishments,$2.99,https://store.steampowered.com/app/241260/Sherlock_Holmes_Crimes_and_Punishments/?snr=1_7_7_2300_150_12,241260,positive
GRIME II,$22.39,https://store.steampowered.com/app/2529790/GRIME_II/?snr=1_7_7_2300_150_12,2529790,positive
Pathway,$4.79,https://store.steampowered.com/app/546430/Pathway/?snr=1_7_7_2300_150_12,546430,positive
Trench Tales,$14.99,https://store.steampowered.com/app/2214220/Trench_Tales/?snr=1_7_7_2300_150_12,2214220,positive
Cosmoteer: Starship Architect & Commander,$13.99,https://store.steampowered.com/app/799600/Cosmoteer_Starship_Architect__Commander/?snr=1_7_7_2300_150_12,799600,positive
Decktamer,$9.59,https://store.steampowered.com/app/2870340/Decktamer/?snr=1_7_7_2300_150_12,2870340,positive
Layers of Fear (2016),$1.99,https://store.steampowered.com/app/391720/Layers_of_Fear_2016/?snr=1_7_7_2300_150_12,391720,positive
FPV Kamikaze Drone,$2.99,https://store.steampowered.com/app/2707940/FPV_Kamikaze_Drone/?snr=1_7_7_2300_150_12,2707940,positive
BAD END THEATER,$4.99,https://store.steampowered.com/app/1764390/BAD_END_THEATER/?snr=1_7_7_2300_150_12,1764390,positive
Machinefall,$12.74,https://store.steampowered.com/app/3213120/Machinefall/?snr=1_7_7_2300_150_12,3213120,positive
Primal Planet,$7.99,https://store.steampowered.com/app/2350270/Primal_Planet/?snr=1_7_7_2300_150_12,2350270,positive
Sniper Ghost Warrior 3,$1.99,https://store.steampowered.com/app/368070/Sniper_Ghost_Warrior_3/?snr=1_7_7_2300_150_12,368070,mixed
The Thing: Remastered,$16.49,https://store.steampowered.com/app/2958970/The_Thing_Remastered/?snr=1_7_7_2300_150_12,2958970,positive
Caravan SandWitch,$9.99,https://store.steampowered.com/app/1582650/Caravan_SandWitch/?snr=1_7_7_2300_150_12,1582650,positive
Okami HD,$9.99,https://store.steampowered.com/app/587620/Okami_HD/?snr=1_7_7_2300_150_12,587620,positive
NEBULOUS: Fleet Command,$14.99,https://store.steampowered.com/app/887570/NEBULOUS_Fleet_Command/?snr=1_7_7_2300_150_12,887570,positive
Totally Reliable Delivery Service,$1.49,https://store.steampowered.com/app/1011670/Totally_Reliable_Delivery_Service/?snr=1_7_7_2300_150_12,1011670,positive
Tetris® Forever,$15.74,https://store.steampowered.com/app/3180240/Tetris_Forever/?snr=1_7_7_2300_150_12,3180240,positive
Into Black,$11.99,https://store.steampowered.com/app/3606610/Into_Black/?snr=1_7_7_2300_150_12,3606610,positive
Necromunda: Hired Gun,$5.99,https://store.steampowered.com/app/1222370/Necromunda_Hired_Gun/?snr=1_7_7_2300_150_12,1222370,mixed
Niche - a genetics survival game,$3.59,https://store.steampowered.com/app/440650/Niche__a_genetics_survival_game/?snr=1_7_7_2300_150_12,440650,positive
Verho - Curse of Faces,$12.99,https://store.steampowered.com/app/3017330/Verho__Curse_of_Faces/?snr=1_7_7_2300_150_12,3017330,positive
Internet Cafe Simulator 2,$5.58,https://store.steampowered.com/app/1563180/Internet_Cafe_Simulator_2/?snr=1_7_7_2300_150_12,1563180,positive
Moros Protocol,$12.49,https://store.steampowered.com/app/1605250/Moros_Protocol/?snr=1_7_7_2300_150_12,1605250,positive
Wargroove 2,$11.99,https://store.steampowered.com/app/1346020/Wargroove_2/?snr=1_7_7_2300_150_12,1346020,mixed
Supraland,$3.99,https://store.steampowered.com/app/813630/Supraland/?snr=1_7_7_2300_150_12,813630,positive
Ad Infinitum,$3.49,https://store.steampowered.com/app/1234430/Ad_Infinitum/?snr=1_7_7_2300_150_12,1234430,positive
Rogue Realm: Guardian Grids,$10.39,https://store.steampowered.com/app/4645200/Rogue_Realm_Guardian_Grids/?snr=1_7_7_2300_150_12,4645200,positive
Voodoo Fishin',$7.99,https://store.steampowered.com/app/3071240/Voodoo_Fishin/?snr=1_7_7_2300_150_12,3071240,positive
Crashlands 2,$14.99,https://store.steampowered.com/app/1401730/Crashlands_2/?snr=1_7_7_2300_150_12,1401730,positive
Voidwrought,$5.99,https://store.steampowered.com/app/2014550/Voidwrought/?snr=1_7_7_2300_150_12,2014550,positive
Slots & Diapers,$4.54,https://store.steampowered.com/app/4409870/Slots__Diapers/?snr=1_7_7_2300_150_13,4409870,positive
Rusted Moss,$7.99,https://store.steampowered.com/app/1772830/Rusted_Moss/?snr=1_7_7_2300_150_13,1772830,positive
1000xRESIST,$11.99,https://store.steampowered.com/app/1675830/1000xRESIST/?snr=1_7_7_2300_150_13,1675830,positive
Arctico,$0.99,https://store.steampowered.com/app/325210/Arctico/?snr=1_7_7_2300_150_13,325210,positive
Shredders,$14.99,https://store.steampowered.com/app/1874170/Shredders/?snr=1_7_7_2300_150_13,1874170,positive
The Hidden Scrolls,$8.99,https://store.steampowered.com/app/3201830/The_Hidden_Scrolls/?snr=1_7_7_2300_150_13,3201830,positive
STAR WARS™: Dark Forces Remaster,$14.99,https://store.steampowered.com/app/2292260/STAR_WARS_Dark_Forces_Remaster/?snr=1_7_7_2300_150_13,2292260,positive
Quern - Undying Thoughts,$7.49,https://store.steampowered.com/app/512790/Quern__Undying_Thoughts/?snr=1_7_7_2300_150_13,512790,positive
Lessaria: Fantasy Kingdom Sim,$16.18,https://store.steampowered.com/app/2461280/Lessaria_Fantasy_Kingdom_Sim/?snr=1_7_7_2300_150_13,2461280,positive
Stackflow,$5.24,https://store.steampowered.com/app/3908810/Stackflow/?snr=1_7_7_2300_150_13,3908810,positive
Boxes: Lost Fragments,$8.99,https://store.steampowered.com/app/2019810/Boxes_Lost_Fragments/?snr=1_7_7_2300_150_13,2019810,positive
